tf,candidate_tier,gene_set_type,query_label,source,term,query_size,term_size,overlap_count,overlap_ratio,fold_enrichment,p_value,overlap_genes,fdr_bh
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Protein Secretion (GO:0009306),17,67,1,0.058823529411764705,32.134328358208954,0.030674395437529617,RIMS2,0.04190727264000525
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Cellular Response To Calcium Ion (GO:0071277),17,69,1,0.058823529411764705,31.202898550724637,0.03157629103101818,SYT1,0.04254028097234394
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Regulation Of Heart Contraction (GO:0008016),17,69,1,0.058823529411764705,31.202898550724637,0.03157629103101818,PDE4D,0.04254028097234394
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Regulation Of Cellular Biosynthetic Process (GO:0031326),17,70,1,0.058823529411764705,30.757142857142856,0.032026942598205085,GRM5,0.04284984044173646
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Negative Regulation Of Cellular Component Organization (GO:0051129),17,76,1,0.058823529411764705,28.32894736842105,0.034726709893531625,ANKS1B,0.04614371040647353
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Calcium Ion Transmembrane Transport (GO:0070588),17,80,1,0.058823529411764705,26.9125,0.03652261582861798,CACNA2D1,0.047758957087091124
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Macromolecule Modification (GO:0043412),17,80,1,0.058823529411764705,26.9125,0.03652261582861798,MSRA,0.047758957087091124
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),17,81,1,0.058823529411764705,26.580246913580247,0.03697110068749132,CACNA2D1,0.047758957087091124
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Exocytosis (GO:0006887),17,82,1,0.058823529411764705,26.25609756097561,0.03741938905792706,RIMS1,0.047758957087091124
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),17,82,1,0.058823529411764705,26.25609756097561,0.03741938905792706,GRM5,0.047758957087091124
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Regulation Of Phosphorylation (GO:0042325),17,82,1,0.058823529411764705,26.25609756097561,0.03741938905792706,GRM5,0.047758957087091124
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Calcium-Mediated Signaling (GO:0019722),17,85,1,0.058823529411764705,25.32941176470588,0.03876307604552042,GRM5,0.049150567011967065
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Regulation Of Type II Interferon Production (GO:0032649),17,86,1,0.058823529411764705,25.034883720930235,0.03921057926896292,PDE4D,0.04939514531284939
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Cellular Response To Chemical Stress (GO:0062197),17,88,1,0.058823529411764705,24.46590909090909,0.04010499754075913,MSRA,0.050195932405853357
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,T Cell Receptor Signaling Pathway (GO:0050852),17,91,1,0.058823529411764705,23.659340659340657,0.04144515571854934,PDE4D,0.05154077057306777
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),17,93,1,0.058823529411764705,23.150537634408604,0.04233761595583363,PDE4D,0.05231527067153965
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Regulation Of Protein Metabolic Process (GO:0051246),17,94,1,0.058823529411764705,22.904255319148938,0.04278355275129629,GRM5,0.05253170401108531
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Inorganic Cation Import Across Plasma Membrane (GO:0098659),17,101,1,0.058823529411764705,21.316831683168317,0.04589964244796079,CACNA2D1,0.05600333732644273
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Response To Calcium Ion (GO:0051592),17,106,1,0.058823529411764705,20.31132075471698,0.04811957279257702,SYT1,0.058344982010999635
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Negative Regulation Of Inflammatory Response (GO:0050728),17,109,1,0.058823529411764705,19.752293577981654,0.04944919659884403,LRFN5,0.05938068155671233
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Negative Regulation Of Defense Response (GO:0031348),17,110,1,0.058823529411764705,19.572727272727274,0.049892015947134584,LRFN5,0.05938068155671233
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Regulation Of JNK Cascade (GO:0046328),17,110,1,0.058823529411764705,19.572727272727274,0.049892015947134584,ANKS1B,0.05938068155671233
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Calcium Ion Transport (GO:0006816),17,112,1,0.058823529411764705,19.223214285714285,0.05077707224213093,CACNA2D1,0.06006556106691098
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Cellular Response To Oxidative Stress (GO:0034599),17,115,1,0.058823529411764705,18.721739130434784,0.05210320187741174,MSRA,0.0612607343285932
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Regulation Of Protein-Containing Complex Assembly (GO:0043254),17,116,1,0.058823529411764705,18.560344827586206,0.05254485745950033,ANKS1B,0.061407845464717246
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Protein-Containing Complex Organization (GO:0043933),17,123,1,0.058823529411764705,17.504065040650406,0.055631027894092404,RIMS1,0.06462526593684985
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),17,129,1,0.058823529411764705,16.689922480620154,0.05826878391565317,PDE4D,0.06688842650672612
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),17,129,1,0.058823529411764705,16.689922480620154,0.05826878391565317,GRM5,0.06688842650672612
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),17,131,1,0.058823529411764705,16.43511450381679,0.05914649388313498,CNTNAP2,0.06749658713722463
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Negative Regulation Of Response To External Stimulus (GO:0032102),17,144,1,0.058823529411764705,14.951388888888888,0.06483286909332245,LRFN5,0.07312544537270091
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Positive Regulation Of Protein Kinase Activity (GO:0045860),17,144,1,0.058823529411764705,14.951388888888888,0.06483286909332245,GRM5,0.07312544537270091
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Neuron Projection Morphogenesis (GO:0048812),17,145,1,0.058823529411764705,14.848275862068965,0.06526894011467399,CNTNAP2,0.07319175943495233
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Negative Regulation Of Protein Phosphorylation (GO:0001933),17,146,1,0.058823529411764705,14.746575342465752,0.06570481975089443,PDE4D,0.07325709788318113
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Neuron Development (GO:0048666),17,147,1,0.058823529411764705,14.64625850340136,0.06614050808073212,CNTNAP2,0.07332147752949732
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Membrane Organization (GO:0061024),17,161,1,0.058823529411764705,13.372670807453417,0.07222010155553665,RIMS1,0.07960624830553473
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),17,162,1,0.058823529411764705,13.290123456790123,0.07265292971891635,RIMS2,0.07963089472016821
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Metal Ion Transport (GO:0030001),17,170,1,0.058823529411764705,12.66470588235294,0.07610871977553926,CACNA2D1,0.08294995301378999
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Regulation Of Neuron Projection Development (GO:0010975),17,174,1,0.058823529411764705,12.373563218390805,0.07783206609349312,CSMD3,0.0843543062689255
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Neuron Projection Development (GO:0031175),17,191,1,0.058823529411764705,11.272251308900524,0.08512259129937437,CNTNAP2,0.09174323728932571
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Organic Substance Transport (GO:0071702),17,197,1,0.058823529411764705,10.928934010152284,0.08768274045178821,CACNA2D1,0.09398039584335312
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Regulation Of Translation (GO:0006417),17,200,1,0.058823529411764705,10.765,0.0889602850288679,GRM5,0.09482579832747458
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),17,226,1,0.058823529411764705,9.52654867256637,0.09996202418787571,PDE4D,0.1059706704505349
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Regulation Of Inflammatory Response (GO:0050727),17,235,1,0.058823529411764705,9.161702127659574,0.10374109635665266,LRFN5,0.10937919941951421
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Cellular Component Assembly (GO:0022607),17,252,1,0.058823529411764705,8.543650793650793,0.11083863221268458,RIMS1,0.11623078188789628
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Regulation Of Protein Phosphorylation (GO:0001932),17,263,1,0.058823529411764705,8.186311787072244,0.11540293027203433,GRM5,0.12036649716545515
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),17,282,1,0.058823529411764705,7.634751773049645,0.12323481970949761,ANKS1B,0.12784788782696543
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Positive Regulation Of Cytokine Production (GO:0001819),17,312,1,0.058823529411764705,6.9006410256410255,0.13546821879243784,PDE4D,0.13979167258368586
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Protein-Containing Complex Assembly (GO:0065003),17,317,1,0.058823529411764705,6.79179810725552,0.13749143316648368,RIMS1,0.1411287726682425
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),17,357,1,0.058823529411764705,6.030812324929972,0.15351747050432166,RIMS1,0.15674941725178107
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Nervous System Development (GO:0007399),17,432,1,0.058823529411764705,4.983796296296296,0.18281370213443252,FGF14,0.1856851215396854
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Positive Regulation Of Gene Expression (GO:0010628),17,473,1,0.058823529411764705,4.5517970401691334,0.19842282914422263,RIMS1,0.20048973361447495
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Protein Modification Process (GO:0036211),17,705,1,0.058823529411764705,3.053900709219858,0.2815921203072879,MSRA,0.28305114683737753
THRB,primary_internal_control_axis,regulon_targets,THRB_regulon_targets,go,Regulation Of Gene Expression (GO:0010468),17,1101,1,0.058823529411764705,1.955495004541326,0.40508931675490273,RIMS1,0.40508931675490273
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Calcium Ion-Regulated Exocytosis Of Neurotransmitter (GO:0048791),13,14,3,0.23076923076923078,603.3131868131868,1.27114845781625e-08,RIMS1;RIMS2;SYT1,1.5109457241272884e-06
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Positive Regulation Of Dendrite Extension (GO:1903861),13,16,3,0.23076923076923078,527.8990384615385,1.954811494157361e-08,RIMS1;RIMS2;SYT1,1.5109457241272884e-06
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Dendrite Extension (GO:1903859),13,17,3,0.23076923076923078,496.84615384615387,2.373213179257521e-08,RIMS1;RIMS2;SYT1,1.5109457241272884e-06
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Modulation Of Chemical Synaptic Transmission (GO:0050804),13,122,4,0.3076923076923077,92.31021437578815,8.207050492958407e-08,GRM5;RIMS1;RIMS2;SYT1,3.459898455056801e-06
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Calcium-Ion Regulated Exocytosis (GO:0017156),13,26,3,0.23076923076923078,324.86094674556216,9.057325798578013e-08,RIMS1;RIMS2;SYT1,3.459898455056801e-06
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Positive Regulation Of Cell Communication (GO:0010647),13,30,3,0.23076923076923078,281.54615384615386,1.4131770280669647e-07,RIMS1;RIMS2;SYT1,4.498613539346504e-06
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Regulated Secretory Pathway (GO:1903305),13,35,3,0.23076923076923078,241.32527472527474,2.2758049469347487e-07,RIMS1;RIMS2;SYT1,6.209696355207671e-06
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Positive Regulation Of Signaling (GO:0023056),13,37,3,0.23076923076923078,228.28066528066532,2.7006502255041146e-07,RIMS1;RIMS2;SYT1,6.447802413391074e-06
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Synaptic Vesicle Exocytosis (GO:0016079),13,41,3,0.23076923076923078,206.0093808630394,3.702102064223181e-07,RIMS1;RIMS2;SYT1,7.856683269629197e-06
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Neurotransmitter Secretion (GO:0007269),13,43,3,0.23076923076923078,196.4275491949911,4.2841380990833077e-07,RIMS1;RIMS2;SYT1,8.182703769249118e-06
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Positive Regulation Of Developmental Growth (GO:0048639),13,49,3,0.23076923076923078,172.3751962323391,6.387968950239443e-07,RIMS1;RIMS2;SYT1,1.109183699541576e-05
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Secretion By Cell (GO:1903530),13,63,3,0.23076923076923078,134.06959706959708,1.3729130665416837e-06,RIMS1;RIMS2;SYT1,2.1852199642455132e-05
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Positive Regulation Of Synaptic Transmission (GO:0050806),13,77,3,0.23076923076923078,109.6933066933067,2.5217367450365085e-06,RIMS1;RIMS2;SYT1,3.7050132177074854e-05
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Positive Regulation Of Cell Growth (GO:0030307),13,101,3,0.23076923076923078,83.62757044935263,5.716800492145344e-06,RIMS1;RIMS2;SYT1,7.799349242855434e-05
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Synaptic Vesicle Exocytosis (GO:2000300),13,17,2,0.15384615384615385,331.2307692307692,1.579007121812621e-05,RIMS1;RIMS2,0.00020106024017747375
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Positive Regulation Of Nervous System Process (GO:0031646),13,18,2,0.15384615384615385,312.8290598290598,1.7760271030217844e-05,RIMS1;RIMS2,0.0002120132354232255
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Positive Regulation Of Excitatory Postsynaptic Potential (GO:2000463),13,22,2,0.15384615384615385,255.95104895104896,2.6793043747451305e-05,RIMS1;RIMS2,0.00030102772680959996
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Modulation Of Excitatory Postsynaptic Potential (GO:0098815),13,31,2,0.15384615384615385,181.6426799007444,5.383687693719596e-05,RIMS1;RIMS2,0.0005712690830558015
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Cellular Response To Amyloid-Beta (GO:1904646),13,34,2,0.15384615384615385,165.6153846153846,6.491255721589459e-05,CACNA2D1;GRM5,0.0006525420225387299
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Neurotransmitter Secretion (GO:0046928),13,37,2,0.15384615384615385,152.18711018711022,7.701565996675673e-05,RIMS1;RIMS2,0.0007354995526825268
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Signal Release From Synapse (GO:0099643),13,38,2,0.15384615384615385,148.18218623481783,8.127802144555732e-05,RIMS1;SYT1,0.0007392429569572118
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Response To Amyloid-Beta (GO:1904645),13,43,2,0.15384615384615385,130.95169946332737,0.0001042966798603404,CACNA2D1;GRM5,0.0009054848115147735
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulated Exocytosis (GO:0045055),13,51,2,0.15384615384615385,110.41025641025641,0.0001470269118236143,RIMS1;RIMS2,0.00122096261557871
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Exocytosis (GO:0017157),13,54,2,0.15384615384615385,104.27635327635328,0.00016491693700519412,RIMS2;SYT1,0.0012549948282115195
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)",13,55,2,0.15384615384615385,102.38041958041958,0.00017110593456927173,GRM5;SYT1,0.0012549948282115195
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Cellular Response To Peptide (GO:1901653),13,56,2,0.15384615384615385,100.55219780219781,0.0001774076458728326,CACNA2D1;GRM5,0.0012549948282115195
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Cation Channel Activity (GO:2001257),13,56,2,0.15384615384615385,100.55219780219781,0.0001774076458728326,FGF14;PDE4D,0.0012549948282115195
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Vesicle-Mediated Transport (GO:0060627),13,87,2,0.15384615384615385,64.72325375773653,0.00042829431678893364,RIMS2;SYT1,0.002921579089524512
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Cellular Response To Salt (GO:1902075),13,109,2,0.15384615384615385,51.659844742413554,0.0006709051057308452,DLG2;SYT1,0.004418719834296256
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Synapse Organization (GO:0050808),13,131,2,0.15384615384615385,42.984145625367,0.0009662998918769591,GRM5;LRFN5,0.006135084923132407
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Cellular Response To Metal Ion (GO:0071248),13,133,2,0.15384615384615385,42.337767495662234,0.00099574676762882,DLG2;SYT1,0.006135084923132407
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Negative Regulation Of Relaxation Of Muscle (GO:1901078),13,5,1,0.07692307692307693,563.0923076923077,0.001774743582359956,PDE4D,0.009416000673076432
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Positive Regulation Of Gap Junction Assembly (GO:1903598),13,5,1,0.07692307692307693,563.0923076923077,0.001774743582359956,CNTNAP2,0.009416000673076432
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Protein Repair (GO:0030091),13,5,1,0.07692307692307693,563.0923076923077,0.001774743582359956,MSRA,0.009416000673076432
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Relaxation Of Cardiac Muscle (GO:1901897),13,5,1,0.07692307692307693,563.0923076923077,0.001774743582359956,PDE4D,0.009416000673076432
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Voltage-Gated Sodium Channel Activity (GO:1905150),13,5,1,0.07692307692307693,563.0923076923077,0.001774743582359956,FGF14,0.009416000673076432
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Positive Regulation Of Interleukin-5 Production (GO:0032754),13,6,1,0.07692307692307693,469.2435897435897,0.002129343219845728,PDE4D,0.010428321922834207
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Anion Channel Activity (GO:0010359),13,6,1,0.07692307692307693,469.2435897435897,0.002129343219845728,GRM5,0.010428321922834207
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Spontaneous Synaptic Transmission (GO:0098814),13,6,1,0.07692307692307693,469.2435897435897,0.002129343219845728,RIMS2,0.010428321922834207
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Anterograde Trans-Synaptic Signaling (GO:0098916),13,199,2,0.15384615384615385,28.29609586393506,0.002205475417379322,DLG2;SYT1,0.010531145117986262
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Cellular Response To Potassium Ion (GO:0035865),13,7,1,0.07692307692307693,402.20879120879124,0.002483826579270296,DLG2,0.011032811084665733
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Methionine Metabolic Process (GO:0006555),13,7,1,0.07692307692307693,402.20879120879124,0.002483826579270296,MSRA,0.011032811084665733
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Response To Potassium Ion (GO:0035864),13,7,1,0.07692307692307693,402.20879120879124,0.002483826579270296,DLG2,0.011032811084665733
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Negative Regulation Of cAMP-mediated Signaling (GO:0043951),13,8,1,0.07692307692307693,351.9326923076923,0.0028381936955863417,PDE4D,0.011533936082063644
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Neuronal Ion Channel Clustering (GO:0045161),13,8,1,0.07692307692307693,351.9326923076923,0.0028381936955863417,CNTNAP2,0.011533936082063644
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Positive Regulation Of Calcium Ion-Dependent Exocytosis (GO:0045956),13,8,1,0.07692307692307693,351.9326923076923,0.0028381936955863417,SYT1,0.011533936082063644
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Gap Junction Assembly (GO:1903596),13,8,1,0.07692307692307693,351.9326923076923,0.0028381936955863417,CNTNAP2,0.011533936082063644
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Calcium Ion Transport Into Cytosol (GO:0060402),13,9,1,0.07692307692307693,312.8290598290598,0.0031924446037370096,CACNA2D1,0.012444018761505487
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Actin Filament-Based Movement (GO:1903115),13,9,1,0.07692307692307693,312.8290598290598,0.0031924446037370096,PDE4D,0.012444018761505487
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Calcium Ion Transmembrane Transport Via High Voltage-Gated Calcium Channel (GO:1902514),13,10,1,0.07692307692307693,281.54615384615386,0.003546579338655884,CACNA2D1,0.013106606158719504
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Positive Regulation Of Signal Transduction (GO:0009967),13,263,2,0.15384615384615385,21.41035390465048,0.0038078284260879597,RIMS1;RIMS2,0.013106606158719504
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Negative Regulation Of Heart Contraction (GO:0045822),13,11,1,0.07692307692307693,255.95104895104896,0.003900597935267004,PDE4D,0.013106606158719504
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844),13,11,1,0.07692307692307693,255.95104895104896,0.003900597935267004,PDE4D,0.013106606158719504
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Chemical Synaptic Transmission (GO:0007268),13,273,2,0.15384615384615385,20.626091856861088,0.004095271829330832,DLG2;SYT1,0.013106606158719504
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,G Protein-Coupled Glutamate Receptor Signaling Pathway (GO:0007216),13,12,1,0.07692307692307693,234.62179487179486,0.004254500428484865,GRM5,0.013106606158719504
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Aspartate Family Amino Acid Metabolic Process (GO:0009066),13,12,1,0.07692307692307693,234.62179487179486,0.004254500428484865,MSRA,0.013106606158719504
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Detection Of Calcium Ion (GO:0005513),13,12,1,0.07692307692307693,234.62179487179486,0.004254500428484865,SYT1,0.013106606158719504
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Positive Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901387),13,12,1,0.07692307692307693,234.62179487179486,0.004254500428484865,CACNA2D1,0.013106606158719504
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Cell Communication By Electrical Coupling (GO:0010649),13,12,1,0.07692307692307693,234.62179487179486,0.004254500428484865,PDE4D,0.013106606158719504
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Interleukin-5 Production (GO:0032674),13,12,1,0.07692307692307693,234.62179487179486,0.004254500428484865,PDE4D,0.013106606158719504
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Secretion (GO:0046903),13,12,1,0.07692307692307693,234.62179487179486,0.004254500428484865,RIMS1,0.013106606158719504
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Synaptic Membrane Adhesion (GO:0099560),13,12,1,0.07692307692307693,234.62179487179486,0.004254500428484865,LRFN5,0.013106606158719504
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Negative Regulation Of Macrophage Activation (GO:0043031),13,15,1,0.07692307692307693,187.6974358974359,0.005315511636780728,LRFN5,0.015863480041017487
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Retrograde Axonal Transport (GO:0008090),13,15,1,0.07692307692307693,187.6974358974359,0.005315511636780728,DLG2,0.015863480041017487
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012),13,16,1,0.07692307692307693,175.96634615384616,0.005668950065379695,CACNA2D1,0.016160738246082412
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Presynapse Assembly (GO:1905606),13,16,1,0.07692307692307693,175.96634615384616,0.005668950065379695,LRFN5,0.016160738246082412
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Presynapse Organization (GO:0099174),13,16,1,0.07692307692307693,175.96634615384616,0.005668950065379695,LRFN5,0.016160738246082412
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Negative Regulation Of Leukocyte Activation (GO:0002695),13,17,1,0.07692307692307693,165.6153846153846,0.006022272565014791,LRFN5,0.016200761407293315
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Positive Regulation Of Heart Rate (GO:0010460),13,17,1,0.07692307692307693,165.6153846153846,0.006022272565014791,PDE4D,0.016200761407293315
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307),13,17,1,0.07692307692307693,165.6153846153846,0.006022272565014791,CACNA2D1,0.016200761407293315
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Sulfur Amino Acid Metabolic Process (GO:0000096),13,17,1,0.07692307692307693,165.6153846153846,0.006022272565014791,MSRA,0.016200761407293315
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Adrenergic Receptor Signaling Pathway (GO:0071875),13,18,1,0.07692307692307693,156.4145299145299,0.006375479170543298,PDE4D,0.016236220287650267
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Cardiac Muscle Cell Contraction (GO:0086003),13,18,1,0.07692307692307693,156.4145299145299,0.006375479170543298,CACNA2D1,0.016236220287650267
THRB,primary_internal_control_axis,intersection_directional,THRB_intersection_directional,go,Regulation Of cAMP-mediated Signaling (GO:0043949),13,18,1,0.07692307692307693,156.4145299145299,0.006375479170543298,PDE4D,0.016236220287650267
