tf,candidate_tier,gene_set_type,query_label,source,term,query_size,term_size,overlap_count,overlap_ratio,fold_enrichment,p_value,overlap_genes,fdr_bh
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Small cell lung cancer,458,92,6,0.013100436681222707,5.211837858363395,0.00106992580303355,BCL2L1;CDK6;ITGAV;MYC;NFKB1;XIAP,0.0029761154521163115
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,GnRH secretion,458,64,5,0.010917030567685589,6.243347434497816,0.0012480082363680552,CACNA1D;ITPR2;MAP2K1;PRKCA;TRPC1,0.003432022650012152
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Protein processing in endoplasmic reticulum,458,168,8,0.017467248908296942,3.8054689124558116,0.0013187956724308653,CUL1;DNAJC3;HSP90B1;HSPA2;MAN1A1;NFE2L2;RRBP1;UBE2D3,0.0035859387946996562
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Phosphatidylinositol signaling system,458,96,6,0.013100436681222707,4.994677947598253,0.001334117336198188,CDS1;ITPKB;ITPR2;PIK3C2A;PIP4K2A;PRKCA,0.00358729328177735
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Fc epsilon RI signaling pathway,458,66,5,0.010917030567685589,6.0541550879978825,0.0014333288041491088,GRB2;LYN;MAP2K1;PRKCA;SYK,0.00381170956707785
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Aldosterone synthesis and secretion,458,98,6,0.013100436681222707,4.892745744586044,0.0014835562140033732,CACNA1D;CAMK2D;ITPR2;NR4A2;PRKCA;PRKD3,0.0039023978672697427
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Amphetamine addiction,458,69,5,0.010917030567685589,5.790930953737105,0.0017482575224933997,CACNA1D;CAMK2D;GRIA2;PPP3R1;PRKCA,0.004549229252079599
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Tuberculosis,458,176,8,0.017467248908296942,3.6324930527987296,0.0017695693097583946,CAMK2D;JAK1;NFKB1;NFYA;PPP3R1;RAB7A;SYK;TGFB2,0.004555699712356718
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Alzheimer disease,458,353,12,0.026200873362445413,2.7166520281554236,0.0018083511381381632,CACNA1D;CSNK1A1;GRM5;ITPR2;KIF5B;KLC1;MAP2K1;NDUFV2;NFKB1;PPP3R1;PSMA1;RTN4,0.0046065365834677425
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Prolactin signaling pathway,458,70,5,0.010917030567685589,5.7082033686837175,0.0018636854917689716,ESR1;GRB2;MAP2K1;NFKB1;STAT3,0.004698040510500949
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Measles,458,139,7,0.015283842794759825,4.024488705978449,0.0019012621532288865,BCL2L1;CDK6;HSPA2;JAK1;NFKB1;STAT3;TAB2,0.004743355062694748
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Axon guidance,458,181,8,0.017467248908296942,3.5321479408429632,0.002107927063246686,ABL1;CAMK2D;ENAH;NRP1;PARD3;PPP3R1;PRKCA;TRPC1,0.005205289278629572
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Cell adhesion molecules,458,146,7,0.015283842794759825,3.831533768020577,0.002508825214672892,CLDN10;CNTN1;IGSF11;ITGA9;ITGAV;JAM3;NCAM1,0.006112998342342584
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Glioma,458,75,5,0.010917030567685589,5.327656477438137,0.002526032372868836,CAMK2D;CDK6;GRB2;MAP2K1;PRKCA,0.006112998342342584
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Breast cancer,458,147,7,0.015283842794759825,3.805468912455811,0.00260654952968764,CDK6;CSNK1A1;ESR1;GRB2;MAP2K1;MYC;NCOA3,0.00624539590281593
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Arrhythmogenic right ventricular cardiomyopathy,458,77,5,0.010917030567685589,5.189275789712471,0.0028335855368085217,CACNA1D;CTNNA1;ITGA9;ITGAV;ITGB5,0.00665755048454041
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Bacterial invasion of epithelial cells,458,77,5,0.010917030567685589,5.189275789712471,0.0028335855368085217,ACTR3;CLTC;CTNNA1;VCL;WASL,0.00665755048454041
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Adrenergic signaling in cardiomyocytes,458,150,7,0.015283842794759825,3.729359534206696,0.0029173353890568085,ADRA1A;CACNA1D;CAMK2D;CREM;PPP2R5E;PRKCA;RAPGEF3,0.006788415039920651
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Cholinergic synapse,458,113,6,0.013100436681222707,4.243266220968427,0.0030462832958630367,CACNA1D;CAMK2D;GNG10;ITPR2;MAP2K1;PRKCA,0.007020957691417665
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Huntington disease,458,291,10,0.021834061135371178,2.746214679091823,0.003918308884114275,CLTC;GRIA2;GRM5;KIF5B;KLC1;NDUFV2;NRF1;PPARG;PSMA1;REST,0.008891434026077016
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,"Growth hormone synthesis, secretion and action",458,119,6,0.013100436681222707,4.029320024953212,0.003931336532191077,CACNA1D;GRB2;ITPR2;MAP2K1;PRKCA;STAT3,0.008891434026077016
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Natural killer cell mediated cytotoxicity,458,122,6,0.013100436681222707,3.930238384995347,0.004439156999582508,GRB2;MAP2K1;NFATC1;PPP3R1;PRKCA;SYK,0.009946999943508951
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Platelet activation,458,123,6,0.013100436681222707,3.8982852273937585,0.004618706144363341,GNA13;ITPR2;LYN;RAP1A;RAP1B;SYK,0.010254375109503932
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Prion disease,458,258,9,0.019650655021834062,2.787727226566467,0.005509129658154637,CACNA1D;HSPA2;ITPR2;KIF5B;KLC1;NCAM1;NDUFV2;PPP3R1;PSMA1,0.01204706298539432
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Hypertrophic cardiomyopathy,458,90,5,0.010917030567685589,4.439713731198447,0.005525718972639543,CACNA1D;ITGA9;ITGAV;ITGB5;TGFB2,0.01204706298539432
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,FoxO signaling pathway,458,128,6,0.013100436681222707,3.74600846069869,0.0055976004570428076,GRB2;MAP2K1;SGK3;SMAD4;STAT3;TGFB2,0.012094815273253208
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Influenza A,458,170,7,0.015283842794759825,3.29061135371179,0.00577077542626972,CDK6;DNAJC3;JAK1;MAP2K1;NFKB1;NUP98;PRKCA,0.012334026292630466
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Relaxin signaling pathway,458,129,6,0.013100436681222707,3.7169696354219557,0.005810243790743277,GNG10;GRB2;MAP2K1;NFKB1;PRKCA;SMAD2,0.012334026292630466
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Endometrial cancer,458,58,4,0.008733624454148471,5.51136876976359,0.00602776981155328,CTNNA1;GRB2;MAP2K1;MYC,0.012684524299094727
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Necroptosis,458,131,6,0.013100436681222707,3.6602220074002463,0.0062531190565534335,CAMK2D;CHMP3;CYLD;JAK1;STAT3;XIAP,0.012933801809281461
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Vascular smooth muscle contraction,458,131,6,0.013100436681222707,3.6602220074002463,0.0062531190565534335,ADRA1A;CACNA1D;GNA13;ITPR2;MAP2K1;PRKCA,0.012933801809281461
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Dilated cardiomyopathy,458,95,5,0.010917030567685589,4.20604458745116,0.006926316502346626,CACNA1D;ITGA9;ITGAV;ITGB5;TGFB2,0.014204818589558335
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,NOD-like receptor signaling pathway,458,178,7,0.015283842794759825,3.142718708601148,0.007361623641659806,BCL2L1;ITPR2;JAK1;NAMPT;NFKB1;TAB2;XIAP,0.014970696817493051
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Fluid shear stress and atherosclerosis,458,136,6,0.013100436681222707,3.5256550218340608,0.007467108773153653,BMPR1A;HSP90B1;ITGAV;MEF2A;NFE2L2;NFKB1,0.014976674789213386
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Circadian entrainment,458,97,5,0.010917030567685589,4.119322018637734,0.007550224480512534,CACNA1D;CAMK2D;GNG10;GRIA2;PRKCA,0.014976674789213386
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Glycerophospholipid metabolism,458,97,5,0.010917030567685589,4.119322018637734,0.007550224480512534,CDS1;GPCPD1;LPIN2;MBOAT1;PLD1,0.014976674789213386
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Autophagy,458,137,6,0.013100436681222707,3.499920313645491,0.00772893173752863,BCL2L1;DAPK1;MAP2K1;RAB1A;RAB7A;RUBCN,0.015206516101479092
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Coronavirus disease,458,228,8,0.017467248908296942,2.80402972496744,0.008357346035794109,JAK1;NFKB1;NRP1;PRKCA;RPL15;STAT3;SYK;TAB2,0.016310304360178825
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Amoebiasis,458,101,5,0.010917030567685589,3.9561805525530715,0.00891338903985856,NFKB1;PRKCA;RAB7A;TGFB2;VCL,0.017119366251156915
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Pancreatic secretion,458,101,5,0.010917030567685589,3.9561805525530715,0.00891338903985856,ITPR2;PRKCA;RAP1A;RAP1B;TRPC1,0.017119366251156915
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Mucin type O-glycan biosynthesis,458,35,3,0.006550218340611353,6.849844042420462,0.009468415856776881,GALNT18;GCNT1;ST6GALNAC2,0.018042178246771696
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Parkinson disease,458,235,8,0.017467248908296942,2.720505435287559,0.009918483451407967,BCL2L1;CAMK2D;ITPR2;KIF5B;KLC1;NDUFV2;NFE2L2;PSMA1,0.01875213277531819
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Diabetic cardiomyopathy,458,189,7,0.015283842794759825,2.959809154132298,0.010050753522938265,CAMK2D;NDUFV2;NFKB1;PRKCA;SMAD2;TBC1D4;TGFB2,0.018854901957760156
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Thyroid cancer,458,37,3,0.006550218340611353,6.479582202289626,0.011036170467735987,MAP2K1;MYC;PPARG,0.020432245420146666
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Phagosome,458,148,6,0.013100436681222707,3.239791101144813,0.011060430372062864,COLEC12;ITGAV;ITGB5;RAB7A;STX7;TFRC,0.020432245420146666
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Central carbon metabolism in cancer,458,70,4,0.008733624454148471,4.566562694946974,0.011592317159326142,FGFR2;GLS;MAP2K1;MYC,0.021252581458764592
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Neutrophil extracellular trap formation,458,108,5,0.010917030567685589,3.6997614426653724,0.011691485864052437,CLCN5;MAP2K1;NFKB1;PRKCA;SYK,0.021273229918050297
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Melanoma,458,72,4,0.008733624454148471,4.439713731198447,0.012757370801838034,CDK6;MAP2K1;MITF;PDGFC,0.02303943085108063
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Amyotrophic lateral sclerosis,458,348,10,0.021834061135371178,2.2964036540681625,0.012960520141166373,BCL2L1;GRIA2;KIF5B;KLC1;NDUFV2;NRG2;NUP98;PPP3R1;PSMA1;RAB1A,0.023232932401201944
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,mTOR signaling pathway,458,154,6,0.013100436681222707,3.1135654738274825,0.013252570201037263,GRB2;LPIN2;MAP2K1;MIOS;PRKCA;RICTOR,0.02358177932831631
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Leishmaniasis,458,73,4,0.008733624454148471,4.378895734880659,0.013366873888713925,JAK1;NFKB1;TAB2;TGFB2,0.023611558255976422
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Thyroid hormone synthesis,458,74,4,0.008733624454148471,4.319721468193084,0.013994598471024633,HSP90B1;ITPR2;PRKCA;SLC26A4,0.02454125239121711
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Bladder cancer,458,41,3,0.006550218340611353,5.847427841090638,0.014596407487658444,DAPK1;MAP2K1;MYC,0.025412450446139163
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Gastric acid secretion,458,76,4,0.008733624454148471,4.206044587451161,0.015305387261165938,CAMK2D;EZR;ITPR2;PRKCA,0.026456455122872553
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,JAK-STAT signaling pathway,458,162,6,0.013100436681222707,2.9598091541322984,0.01662514858950822,BCL2L1;GRB2;JAK1;LEPR;MYC;STAT3,0.028533942969226875
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,AMPK signaling pathway,458,119,5,0.010917030567685589,3.35776668746101,0.017157169966222807,ADRA1A;CCNA1;LEPR;PPARG;PPP2R5E,0.02923968402694309
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Thermogenesis,458,218,7,0.015283842794759825,2.5660730739954327,0.020474026426046447,FRS2;GRB2;KDM3A;NDUFV2;PPARG;SMARCC1;ZNF516,0.03464835241330937
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Lysosome,458,128,5,0.010917030567685589,3.121673717248908,0.02271843999359291,AP1S2;AP3B1;CD164;CLTC;LITAF,0.038179600544788084
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Morphine addiction,458,91,4,0.008733624454148471,3.5127405345745952,0.02759502786300978,GABRB3;GNG10;PDE4B;PRKCA,0.04605514995067839
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Endocrine and other factor-regulated calcium reabsorption,458,53,3,0.006550218340611353,4.523481914805965,0.02875544780754562,CLTC;ESR1;PRKCA,0.04753160499213607
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Neuroactive ligand-receptor interaction,458,341,9,0.019650655021834062,2.1091895145282944,0.028872503858859516,ADRA1A;GABRB3;GRIA2;GRM5;LEPR;LPAR1;NR3C1;PARD3;THRB,0.04753160499213607
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Apoptosis,458,141,5,0.010917030567685589,2.833859828424541,0.032621832602625314,BCL2L1;ITPR2;MAP2K1;NFKB1;XIAP,0.0533411046610495
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Progesterone-mediated oocyte maturation,458,97,4,0.008733624454148471,3.295457614910187,0.03377561152999506,ANAPC1;ANAPC10;CCNA1;MAP2K1,0.05485703349166982
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Legionellosis,458,57,3,0.006550218340611353,4.20604458745116,0.034638701179373364,HSPA2;NFKB1;RAB1A,0.055883771236055695
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,VEGF signaling pathway,458,58,3,0.006550218340611353,4.133526577322693,0.03619929743579993,MAP2K1;PPP3R1;PRKCA,0.058014768075917766
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Notch signaling pathway,458,59,3,0.006550218340611353,4.063466804825698,0.03779550418768494,CTBP2;MAML3;RBPJ,0.06017442114091944
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Melanogenesis,458,101,4,0.008733624454148471,3.164944442042457,0.0383080515649492,CAMK2D;MAP2K1;MITF;PRKCA,0.06059182012233796
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Toll-like receptor signaling pathway,458,102,4,0.008733624454148471,3.1339155749636096,0.03949291039120517,MAP2K1;MAP3K8;NFKB1;TAB2,0.06206028775760813
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Alcoholism,458,106,4,0.008733624454148471,3.0156546098706434,0.044439532501356294,GNG10;GRB2;MAP2K1;PKIA,0.06924371484830136
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Biosynthesis of unsaturated fatty acids,458,27,2,0.004366812227074236,5.919618308264596,0.04463644428237608,ELOVL6;FADS2,0.06924371484830136
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,TNF signaling pathway,458,112,4,0.008733624454148471,2.8541016843418587,0.0524796292724258,MAP2K1;MAP3K8;NFKB1;TAB2,0.08089216741354804
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Adipocytokine signaling pathway,458,68,3,0.006550218340611353,3.5256550218340608,0.053730765349027196,LEPR;NFKB1;STAT3,0.08165775839622673
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Mitophagy,458,68,3,0.006550218340611353,3.5256550218340608,0.053730765349027196,BCL2L1;MITF;RAB7A,0.08165775839622673
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Circadian rhythm,458,30,2,0.004366812227074236,5.327656477438136,0.0539886005925466,CUL1;FBXW11,0.08165775839622673
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Renin secretion,458,69,3,0.006550218340611353,3.474558572242263,0.055671418530812505,CACNA1D;ITPR2;PPP3R1,0.08368002040035172
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Epithelial cell signaling in Helicobacter pylori infection,458,70,3,0.006550218340611353,3.424922021210231,0.057645109636998405,JAM3;LYN;NFKB1,0.08611183044539268
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,D-Glutamine and D-glutamate metabolism,458,5,1,0.002183406113537118,15.98296943231441,0.061023487575832265,GLS,0.09059928830276938
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Inositol phosphate metabolism,458,73,3,0.006550218340611353,3.284171801160495,0.06376143112529689,ITPKB;PIK3C2A;PIP4K2A,0.0938088152714918
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,SNARE interactions in vesicular transport,458,33,2,0.004366812227074236,4.843324070398306,0.06396055586692623,STX11;STX7,0.0938088152714918
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,PPAR signaling pathway,458,74,3,0.006550218340611353,3.239791101144813,0.06586425504026608,FADS2;ME1;PPARG,0.09601897421532765
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Propanoate metabolism,458,34,2,0.004366812227074236,4.700873362445415,0.06741204565378817,ABAT;SUCLG2,0.09768691645638763
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,"Alanine, aspartate and glutamate metabolism",458,35,2,0.004366812227074236,4.566562694946974,0.07092378079300093,ABAT;GLS,0.10216401757087039
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Nicotine addiction,458,40,2,0.004366812227074236,3.9957423580786027,0.0893161540120283,GABRB3;GRIA2,0.12789650456160268
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Insulin secretion,458,86,3,0.006550218340611353,2.787727226566467,0.09345549066288492,CACNA1D;CAMK2D;PRKCA,0.13303663964951853
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,ECM-receptor interaction,458,88,3,0.006550218340611353,2.7243697895990473,0.09845178005811774,ITGA9;ITGAV;ITGB5,0.1393294197313713
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Salivary secretion,458,93,3,0.006550218340611353,2.5778982955345824,0.11139727160519167,ADRA1A;ITPR2;PRKCA,0.1567333705142813
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Other types of O-glycan biosynthesis,458,46,2,0.004366812227074236,3.4745585722422634,0.11297419902261949,GALNT18;ST6GAL1,0.1580332726212365
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,IL-17 signaling pathway,458,94,3,0.006550218340611353,2.550473845582087,0.11406114864938605,HSP90B1;NFKB1;TAB2,0.15863676996064036
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Non-alcoholic fatty liver disease,458,150,4,0.008733624454148471,2.1310625909752545,0.11979981910140432,LEPR;NDUFV2;NFKB1;PPARG,0.16566603555737056
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Inflammatory mediator regulation of TRP channels,458,97,3,0.006550218340611353,2.4715932111826406,0.12219508341532104,CAMK2D;ITPR2;PRKCA,0.16801823969606644
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Cocaine addiction,458,49,2,0.004366812227074236,3.261830496390696,0.1253435271277224,GRIA2;NFKB1,0.17137363595993685
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,N-Glycan biosynthesis,458,50,2,0.004366812227074236,3.196593886462882,0.12953603287176993,MAN1A1;ST6GAL1,0.17611078626386698
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Chagas disease,458,101,3,0.006550218340611353,2.373708331531843,0.13335716619867127,NFKB1;SMAD2;TGFB2,0.1802929286037902
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Longevity regulating pathway,458,102,3,0.006550218340611353,2.3504366812227073,0.13620153758677658,HSPA2;NFKB1;PPARG,0.18311540053333297
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Protein digestion and absorption,458,103,3,0.006550218340611353,2.3276169076186037,0.13906662903473713,SLC16A10;SLC36A4;SLC38A2,0.18593438799119552
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Glycosaminoglycan biosynthesis,458,53,2,0.004366812227074236,3.0156546098706434,0.142300888947587,B4GALT4;UST,0.18921326991931897
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Glucagon signaling pathway,458,106,3,0.006550218340611353,2.2617409574029823,0.14778212113925077,CAMK2D;ITPR2;PPP3R1,0.19542772303660483
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Insulin resistance,458,107,3,0.006550218340611353,2.240603191445945,0.15072599139638002,NFKB1;STAT3;TBC1D4,0.1982374452061085
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Glycerolipid metabolism,458,60,2,0.004366812227074236,2.663828238719068,0.17300114369443317,LPIN2;MBOAT1,0.22630419877866392
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Lysine degradation,458,63,2,0.004366812227074236,2.536979274970541,0.18646766220144287,AASS;MECOM,0.24260846372445793
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Cortisol synthesis and secretion,458,65,2,0.004366812227074236,2.458918374202217,0.19552491589161336,CACNA1D;ITPR2,0.25303224409502906
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Antigen processing and presentation,458,69,2,0.004366812227074236,2.316372381494842,0.2137917770641137,HSPA2;NFYA,0.2737439685159551
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,RIG-I-like receptor signaling pathway,458,69,2,0.004366812227074236,2.316372381494842,0.2137917770641137,CYLD;NFKB1,0.2737439685159551
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,p53 signaling pathway,458,73,2,0.004366812227074236,2.1894478674403297,0.23220869420862303,BCL2L1;CDK6,0.2944776867535836
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Arginine biosynthesis,458,21,1,0.002183406113537118,3.8054689124558116,0.23241833954518376,GLS,0.2944776867535836
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Protein export,458,23,1,0.002183406113537118,3.4745585722422634,0.2515192875640101,SRPRB,0.31537651601290384
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Proximal tubule bicarbonate reclamation,458,23,1,0.002183406113537118,3.4745585722422634,0.2515192875640101,GLS,0.31537651601290384
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,alpha-Linolenic acid metabolism,458,24,1,0.002183406113537118,3.329785298398835,0.2608911549787318,FADS2,0.3254415438394489
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Cardiac muscle contraction,458,83,2,0.004366812227074236,1.925658967748724,0.2785355998825104,ASPH;CACNA1D,0.34566982139265395
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Fatty acid elongation,458,27,1,0.002183406113537118,2.959809154132298,0.2883100150185955,ELOVL6,0.3559746103801026
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Butanoate metabolism,458,28,1,0.002183406113537118,2.8541016843418587,0.2972221934273422,ABAT,0.36511558786506
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Citrate cycle (TCA cycle),458,30,1,0.002183406113537118,2.663828238719068,0.31471385088055576,SUCLG2,0.3827173462969572
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,beta-Alanine metabolism,458,30,1,0.002183406113537118,2.663828238719068,0.31471385088055576,ABAT,0.3827173462969572
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,mRNA surveillance pathway,458,98,2,0.004366812227074236,1.630915248195348,0.34747270754050813,CSTF3;PPP2R5E,0.4194722616158695
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Nicotinate and nicotinamide metabolism,458,34,1,0.002183406113537118,2.3504366812227073,0.3484046470445858,NAMPT,0.4194722616158695
